celex,subject,country,case_label,ecli,judge,advocate,chamber,lodge_date,document_date,year_document,year_lodge,is_join_case,ruling_title,ruling_name,ruling_type
62014CJ0187,Taxation,Denmark,Case C-187/14,EU:C:2015:421,von Danwitz,Szpunar,Denmark-Fifth Chamber,2014-04-16,2015-06-25,2015,2014.0,0,Judgment of the Court (Fifth Chamber) of 25 June 2015.,Skatteministeriet v DSV Road A/S.,Request for a preliminary ruling from the Østre Landsret.
62014CJ0187,Value added tax,Denmark,Case C-187/14,EU:C:2015:421,von Danwitz,Szpunar,Denmark-Fifth Chamber,2014-04-16,2015-06-25,2015,2014.0,0,Judgment of the Court (Fifth Chamber) of 25 June 2015.,Skatteministeriet v DSV Road A/S.,Request for a preliminary ruling from the Østre Landsret.
62014CJ0190,Environment,Denmark,  Case C-190/14,EU:C:2014:2341,Fernlund,JÃ¤Ã¤skinen,Denmark-Eighth Chamber,2014-04-16,2014-11-06,2014,2014.0,0,Judgment of the Court (Eighth Chamber) of 6 November 2014. , European Commission v Kingdom of Denmark. ,not_specified
62014CJ0191,Acts of the institutions,Austria,Joined Cases C-191/14; C-192/14; C-295/14; C-389/14 and C-391/14 to C-393/14,EU:C:2016:311,Bonichot,Kokott,Italy; Netherlands; Austria-Second Chamber,2014-04-17,2016-04-28,2016,2014.0,1,Judgment of the Court (Second Chamber) of 28 April 2016.,Borealis Polyolefine GmbH and Others v Bundesminister für Land- und Forstwirtschaft; Umwelt und Wasserwirtschaft and Others.,Requests for a preliminary ruling from the Landesverwaltungsgericht Niederösterreich; Raad van State and Tribunale Amministrativo Regionale per il Lazio.
62014CJ0191,Acts of the institutions,Italy,Joined Cases C-191/14; C-192/14; C-295/14; C-389/14 and C-391/14 to C-393/14,EU:C:2016:311,Bonichot,Kokott,Italy; Netherlands; Austria-Second Chamber,2014-04-17,2016-04-28,2016,2014.0,1,Judgment of the Court (Second Chamber) of 28 April 2016.,Borealis Polyolefine GmbH and Others v Bundesminister für Land- und Forstwirtschaft; Umwelt und Wasserwirtschaft and Others.,Requests for a preliminary ruling from the Landesverwaltungsgericht Niederösterreich; Raad van State and Tribunale Amministrativo Regionale per il Lazio.
62014CJ0191,Acts of the institutions,Netherlands,Joined Cases C-191/14; C-192/14; C-295/14; C-389/14 and C-391/14 to C-393/14,EU:C:2016:311,Bonichot,Kokott,Italy; Netherlands; Austria-Second Chamber,2014-04-17,2016-04-28,2016,2014.0,1,Judgment of the Court (Second Chamber) of 28 April 2016.,Borealis Polyolefine GmbH and Others v Bundesminister für Land- und Forstwirtschaft; Umwelt und Wasserwirtschaft and Others.,Requests for a preliminary ruling from the Landesverwaltungsgericht Niederösterreich; Raad van State and Tribunale Amministrativo Regionale per il Lazio.
62014CJ0191,Charter of Fundamental Rights,Austria,Joined Cases C-191/14; C-192/14; C-295/14; C-389/14 and C-391/14 to C-393/14,EU:C:2016:311,Bonichot,Kokott,Italy; Netherlands; Austria-Second Chamber,2014-04-17,2016-04-28,2016,2014.0,1,Judgment of the Court (Second Chamber) of 28 April 2016.,Borealis Polyolefine GmbH and Others v Bundesminister für Land- und Forstwirtschaft; Umwelt und Wasserwirtschaft and Others.,Requests for a preliminary ruling from the Landesverwaltungsgericht Niederösterreich; Raad van State and Tribunale Amministrativo Regionale per il Lazio.
62014CJ0191,Charter of Fundamental Rights,Italy,Joined Cases C-191/14; C-192/14; C-295/14; C-389/14 and C-391/14 to C-393/14,EU:C:2016:311,Bonichot,Kokott,Italy; Netherlands; Austria-Second Chamber,2014-04-17,2016-04-28,2016,2014.0,1,Judgment of the Court (Second Chamber) of 28 April 2016.,Borealis Polyolefine GmbH and Others v Bundesminister für Land- und Forstwirtschaft; Umwelt und Wasserwirtschaft and Others.,Requests for a preliminary ruling from the Landesverwaltungsgericht Niederösterreich; Raad van State and Tribunale Amministrativo Regionale per il Lazio.
62014CJ0191,Charter of Fundamental Rights,Netherlands,Joined Cases C-191/14; C-192/14; C-295/14; C-389/14 and C-391/14 to C-393/14,EU:C:2016:311,Bonichot,Kokott,Italy; Netherlands; Austria-Second Chamber,2014-04-17,2016-04-28,2016,2014.0,1,Judgment of the Court (Second Chamber) of 28 April 2016.,Borealis Polyolefine GmbH and Others v Bundesminister für Land- und Forstwirtschaft; Umwelt und Wasserwirtschaft and Others.,Requests for a preliminary ruling from the Landesverwaltungsgericht Niederösterreich; Raad van State and Tribunale Amministrativo Regionale per il Lazio.
62014CJ0191,Environment,Austria,Joined Cases C-191/14; C-192/14; C-295/14; C-389/14 and C-391/14 to C-393/14,EU:C:2016:311,Bonichot,Kokott,Italy; Netherlands; Austria-Second Chamber,2014-04-17,2016-04-28,2016,2014.0,1,Judgment of the Court (Second Chamber) of 28 April 2016.,Borealis Polyolefine GmbH and Others v Bundesminister für Land- und Forstwirtschaft; Umwelt und Wasserwirtschaft and Others.,Requests for a preliminary ruling from the Landesverwaltungsgericht Niederösterreich; Raad van State and Tribunale Amministrativo Regionale per il Lazio.
62014CJ0191,Environment,Italy,Joined Cases C-191/14; C-192/14; C-295/14; C-389/14 and C-391/14 to C-393/14,EU:C:2016:311,Bonichot,Kokott,Italy; Netherlands; Austria-Second Chamber,2014-04-17,2016-04-28,2016,2014.0,1,Judgment of the Court (Second Chamber) of 28 April 2016.,Borealis Polyolefine GmbH and Others v Bundesminister für Land- und Forstwirtschaft; Umwelt und Wasserwirtschaft and Others.,Requests for a preliminary ruling from the Landesverwaltungsgericht Niederösterreich; Raad van State and Tribunale Amministrativo Regionale per il Lazio.
62014CJ0191,Environment,Netherlands,Joined Cases C-191/14; C-192/14; C-295/14; C-389/14 and C-391/14 to C-393/14,EU:C:2016:311,Bonichot,Kokott,Italy; Netherlands; Austria-Second Chamber,2014-04-17,2016-04-28,2016,2014.0,1,Judgment of the Court (Second Chamber) of 28 April 2016.,Borealis Polyolefine GmbH and Others v Bundesminister für Land- und Forstwirtschaft; Umwelt und Wasserwirtschaft and Others.,Requests for a preliminary ruling from the Landesverwaltungsgericht Niederösterreich; Raad van State and Tribunale Amministrativo Regionale per il Lazio.
62014CJ0191,Fundamental rights,Austria,Joined Cases C-191/14; C-192/14; C-295/14; C-389/14 and C-391/14 to C-393/14,EU:C:2016:311,Bonichot,Kokott,Italy; Netherlands; Austria-Second Chamber,2014-04-17,2016-04-28,2016,2014.0,1,Judgment of the Court (Second Chamber) of 28 April 2016.,Borealis Polyolefine GmbH and Others v Bundesminister für Land- und Forstwirtschaft; Umwelt und Wasserwirtschaft and Others.,Requests for a preliminary ruling from the Landesverwaltungsgericht Niederösterreich; Raad van State and Tribunale Amministrativo Regionale per il Lazio.
62014CJ0191,Fundamental rights,Italy,Joined Cases C-191/14; C-192/14; C-295/14; C-389/14 and C-391/14 to C-393/14,EU:C:2016:311,Bonichot,Kokott,Italy; Netherlands; Austria-Second Chamber,2014-04-17,2016-04-28,2016,2014.0,1,Judgment of the Court (Second Chamber) of 28 April 2016.,Borealis Polyolefine GmbH and Others v Bundesminister für Land- und Forstwirtschaft; Umwelt und Wasserwirtschaft and Others.,Requests for a preliminary ruling from the Landesverwaltungsgericht Niederösterreich; Raad van State and Tribunale Amministrativo Regionale per il Lazio.
62014CJ0191,Fundamental rights,Netherlands,Joined Cases C-191/14; C-192/14; C-295/14; C-389/14 and C-391/14 to C-393/14,EU:C:2016:311,Bonichot,Kokott,Italy; Netherlands; Austria-Second Chamber,2014-04-17,2016-04-28,2016,2014.0,1,Judgment of the Court (Second Chamber) of 28 April 2016.,Borealis Polyolefine GmbH and Others v Bundesminister für Land- und Forstwirtschaft; Umwelt und Wasserwirtschaft and Others.,Requests for a preliminary ruling from the Landesverwaltungsgericht Niederösterreich; Raad van State and Tribunale Amministrativo Regionale per il Lazio.
62014CJ0191,Pollution,Austria,Joined Cases C-191/14; C-192/14; C-295/14; C-389/14 and C-391/14 to C-393/14,EU:C:2016:311,Bonichot,Kokott,Italy; Netherlands; Austria-Second Chamber,2014-04-17,2016-04-28,2016,2014.0,1,Judgment of the Court (Second Chamber) of 28 April 2016.,Borealis Polyolefine GmbH and Others v Bundesminister für Land- und Forstwirtschaft; Umwelt und Wasserwirtschaft and Others.,Requests for a preliminary ruling from the Landesverwaltungsgericht Niederösterreich; Raad van State and Tribunale Amministrativo Regionale per il Lazio.
62014CJ0191,Pollution,Italy,Joined Cases C-191/14; C-192/14; C-295/14; C-389/14 and C-391/14 to C-393/14,EU:C:2016:311,Bonichot,Kokott,Italy; Netherlands; Austria-Second Chamber,2014-04-17,2016-04-28,2016,2014.0,1,Judgment of the Court (Second Chamber) of 28 April 2016.,Borealis Polyolefine GmbH and Others v Bundesminister für Land- und Forstwirtschaft; Umwelt und Wasserwirtschaft and Others.,Requests for a preliminary ruling from the Landesverwaltungsgericht Niederösterreich; Raad van State and Tribunale Amministrativo Regionale per il Lazio.
62014CJ0191,Pollution,Netherlands,Joined Cases C-191/14; C-192/14; C-295/14; C-389/14 and C-391/14 to C-393/14,EU:C:2016:311,Bonichot,Kokott,Italy; Netherlands; Austria-Second Chamber,2014-04-17,2016-04-28,2016,2014.0,1,Judgment of the Court (Second Chamber) of 28 April 2016.,Borealis Polyolefine GmbH and Others v Bundesminister für Land- und Forstwirtschaft; Umwelt und Wasserwirtschaft and Others.,Requests for a preliminary ruling from the Landesverwaltungsgericht Niederösterreich; Raad van State and Tribunale Amministrativo Regionale per il Lazio.
62014CJ0191,Provisions governing the Institutions,Austria,Joined Cases C-191/14; C-192/14; C-295/14; C-389/14 and C-391/14 to C-393/14,EU:C:2016:311,Bonichot,Kokott,Italy; Netherlands; Austria-Second Chamber,2014-04-17,2016-04-28,2016,2014.0,1,Judgment of the Court (Second Chamber) of 28 April 2016.,Borealis Polyolefine GmbH and Others v Bundesminister für Land- und Forstwirtschaft; Umwelt und Wasserwirtschaft and Others.,Requests for a preliminary ruling from the Landesverwaltungsgericht Niederösterreich; Raad van State and Tribunale Amministrativo Regionale per il Lazio.
62014CJ0191,Provisions governing the Institutions,Italy,Joined Cases C-191/14; C-192/14; C-295/14; C-389/14 and C-391/14 to C-393/14,EU:C:2016:311,Bonichot,Kokott,Italy; Netherlands; Austria-Second Chamber,2014-04-17,2016-04-28,2016,2014.0,1,Judgment of the Court (Second Chamber) of 28 April 2016.,Borealis Polyolefine GmbH and Others v Bundesminister für Land- und Forstwirtschaft; Umwelt und Wasserwirtschaft and Others.,Requests for a preliminary ruling from the Landesverwaltungsgericht Niederösterreich; Raad van State and Tribunale Amministrativo Regionale per il Lazio.
62014CJ0191,Provisions governing the Institutions,Netherlands,Joined Cases C-191/14; C-192/14; C-295/14; C-389/14 and C-391/14 to C-393/14,EU:C:2016:311,Bonichot,Kokott,Italy; Netherlands; Austria-Second Chamber,2014-04-17,2016-04-28,2016,2014.0,1,Judgment of the Court (Second Chamber) of 28 April 2016.,Borealis Polyolefine GmbH and Others v Bundesminister für Land- und Forstwirtschaft; Umwelt und Wasserwirtschaft and Others.,Requests for a preliminary ruling from the Landesverwaltungsgericht Niederösterreich; Raad van State and Tribunale Amministrativo Regionale per il Lazio.
62014CJ0194,Agreements; decisions and concerted practices,not_specified,Case C-194/14 P,EU:C:2015:717,da Cruz VilaÃ§a,Wahl,not_specified-Second Chamber,2014-04-17,2015-10-22,2015,2014.0,0,Judgment of the Court (Second Chamber) of 22 October 2015.,AC-Treuhand AG v European Commission.,not_specified
62014CJ0194,Competition,not_specified,Case C-194/14 P,EU:C:2015:717,da Cruz VilaÃ§a,Wahl,not_specified-Second Chamber,2014-04-17,2015-10-22,2015,2014.0,0,Judgment of the Court (Second Chamber) of 22 October 2015.,AC-Treuhand AG v European Commission.,not_specified
62014CJ0195,Approximation of laws,Germany,Case C-195/14,EU:C:2015:361,Safjan,Sharpston,Germany-Ninth Chamber,2014-04-18,2015-06-04,2015,2014.0,0,Judgment of the Court (Ninth Chamber) of 4 June 2015.,Bundesverband der Verbraucherzentralen und Verbraucherverbände - Verbraucherzentrale Bundesverband e.V. v Teekanne GmbH &amp; Co. KG.,Request for a preliminary ruling from the Bundesgerichtshof.
62014CJ0195,Consumer protection,Germany,Case C-195/14,EU:C:2015:361,Safjan,Sharpston,Germany-Ninth Chamber,2014-04-18,2015-06-04,2015,2014.0,0,Judgment of the Court (Ninth Chamber) of 4 June 2015.,Bundesverband der Verbraucherzentralen und Verbraucherverbände - Verbraucherzentrale Bundesverband e.V. v Teekanne GmbH &amp; Co. KG.,Request for a preliminary ruling from the Bundesgerichtshof.
62014CJ0198,Approximation of laws,Finland,Case C-198/14,EU:C:2015:751,Vajda,Bot,Finland-Fifth Chamber,2014-04-22,2015-11-12,2015,2014.0,0,Judgment of the Court (Fifth Chamber) of 12 November 2015.,Valev Visnapuu v Kihlakunnansyyttäjä (Helsinki) and Suomen valtio - Tullihallitus.,Request for a preliminary ruling from the Helsingin hovioikeus.
62014CJ0198,Environment,Finland,Case C-198/14,EU:C:2015:751,Vajda,Bot,Finland-Fifth Chamber,2014-04-22,2015-11-12,2015,2014.0,0,Judgment of the Court (Fifth Chamber) of 12 November 2015.,Valev Visnapuu v Kihlakunnansyyttäjä (Helsinki) and Suomen valtio - Tullihallitus.,Request for a preliminary ruling from the Helsingin hovioikeus.
62014CJ0198,Excise duties,Finland,Case C-198/14,EU:C:2015:751,Vajda,Bot,Finland-Fifth Chamber,2014-04-22,2015-11-12,2015,2014.0,0,Judgment of the Court (Fifth Chamber) of 12 November 2015.,Valev Visnapuu v Kihlakunnansyyttäjä (Helsinki) and Suomen valtio - Tullihallitus.,Request for a preliminary ruling from the Helsingin hovioikeus.
62014CJ0198,Free movement of goods,Finland,Case C-198/14,EU:C:2015:751,Vajda,Bot,Finland-Fifth Chamber,2014-04-22,2015-11-12,2015,2014.0,0,Judgment of the Court (Fifth Chamber) of 12 November 2015.,Valev Visnapuu v Kihlakunnansyyttäjä (Helsinki) and Suomen valtio - Tullihallitus.,Request for a preliminary ruling from the Helsingin hovioikeus.
62014CJ0198,Quantitative restrictions,Finland,Case C-198/14,EU:C:2015:751,Vajda,Bot,Finland-Fifth Chamber,2014-04-22,2015-11-12,2015,2014.0,0,Judgment of the Court (Fifth Chamber) of 12 November 2015.,Valev Visnapuu v Kihlakunnansyyttäjä (Helsinki) and Suomen valtio - Tullihallitus.,Request for a preliminary ruling from the Helsingin hovioikeus.
62014CJ0198,Taxation,Finland,Case C-198/14,EU:C:2015:751,Vajda,Bot,Finland-Fifth Chamber,2014-04-22,2015-11-12,2015,2014.0,0,Judgment of the Court (Fifth Chamber) of 12 November 2015.,Valev Visnapuu v Kihlakunnansyyttäjä (Helsinki) and Suomen valtio - Tullihallitus.,Request for a preliminary ruling from the Helsingin hovioikeus.
62014CJ0200,Charter of Fundamental Rights,Romania,Case C-200/14,EU:C:2016:494,IleÅ¡iÄ,Szpunar,Romania-Second Chamber,2014-04-22,2016-06-30,2016,2014.0,0,Judgment of the Court (Second Chamber) of 30 June 2016.,Silvia Georgiana Câmpean v Serviciul Fiscal Municipal Mediaș; anciennement Administrația Finanțelor Publice a Municipiului Mediaș and Administrația Fondului pentru Mediu.,not_specified
62014CJ0200,Fundamental rights,Romania,Case C-200/14,EU:C:2016:494,IleÅ¡iÄ,Szpunar,Romania-Second Chamber,2014-04-22,2016-06-30,2016,2014.0,0,Judgment of the Court (Second Chamber) of 30 June 2016.,Silvia Georgiana Câmpean v Serviciul Fiscal Municipal Mediaș; anciennement Administrația Finanțelor Publice a Municipiului Mediaș and Administrația Fondului pentru Mediu.,not_specified
62014CJ0200,Principles; objectives and tasks of the Treaties,Romania,Case C-200/14,EU:C:2016:494,IleÅ¡iÄ,Szpunar,Romania-Second Chamber,2014-04-22,2016-06-30,2016,2014.0,0,Judgment of the Court (Second Chamber) of 30 June 2016.,Silvia Georgiana Câmpean v Serviciul Fiscal Municipal Mediaș; anciennement Administrația Finanțelor Publice a Municipiului Mediaș and Administrația Fondului pentru Mediu.,not_specified
62014CJ0200,Taxation,Romania,Case C-200/14,EU:C:2016:494,IleÅ¡iÄ,Szpunar,Romania-Second Chamber,2014-04-22,2016-06-30,2016,2014.0,0,Judgment of the Court (Second Chamber) of 30 June 2016.,Silvia Georgiana Câmpean v Serviciul Fiscal Municipal Mediaș; anciennement Administrația Finanțelor Publice a Municipiului Mediaș and Administrația Fondului pentru Mediu.,not_specified
62014CJ0201,Approximation of laws,Romania,Case C-201/14,EU:C:2015:638,Fernlund,Cruz VillalÃ³n,Romania-Third Chamber,2014-04-22,2015-10-01,2015,2014.0,0,Judgment of the Court (Third Chamber) of 1 October 2015.,Smaranda Bara and Others v Casa Naţională de Asigurări de Sănătate and Others.,Request for a preliminary ruling from the Curtea de Apel Cluj.
62014CJ0201,Economic and monetary policy,Romania,Case C-201/14,EU:C:2015:638,Fernlund,Cruz VillalÃ³n,Romania-Third Chamber,2014-04-22,2015-10-01,2015,2014.0,0,Judgment of the Court (Third Chamber) of 1 October 2015.,Smaranda Bara and Others v Casa Naţională de Asigurări de Sănătate and Others.,Request for a preliminary ruling from the Curtea de Apel Cluj.
62014CJ0203,Approximation of laws,Spain,Case C-203/14,EU:C:2015:664,Berger,JÃ¤Ã¤skinen,Spain-Grand Chamber,2014-04-23,2015-10-06,2015,2014.0,0,Judgment of the Court (Grand Chamber) of 6 October 2015.,Consorci Sanitari del Maresme v Corporació de Salut del Maresme i la Selva.,Request for a preliminary ruling from the Tribunal Català de Contractes del Sector Públic.
62014CJ0203,Freedom to provide services,Spain,Case C-203/14,EU:C:2015:664,Berger,JÃ¤Ã¤skinen,Spain-Grand Chamber,2014-04-23,2015-10-06,2015,2014.0,0,Judgment of the Court (Grand Chamber) of 6 October 2015.,Consorci Sanitari del Maresme v Corporació de Salut del Maresme i la Selva.,Request for a preliminary ruling from the Tribunal Català de Contractes del Sector Públic.
62014CJ0203,Right of establishment,Spain,Case C-203/14,EU:C:2015:664,Berger,JÃ¤Ã¤skinen,Spain-Grand Chamber,2014-04-23,2015-10-06,2015,2014.0,0,Judgment of the Court (Grand Chamber) of 6 October 2015.,Consorci Sanitari del Maresme v Corporació de Salut del Maresme i la Selva.,Request for a preliminary ruling from the Tribunal Català de Contractes del Sector Públic.
62014CJ0205,Transport,Portugal,Case C-205/14,EU:C:2016:393,Å vÃ¡by,Mengozzi,Portugal-Fifth Chamber,2014-04-24,2016-06-02,2016,2014.0,0,Judgment of the Court (Fifth Chamber) of 2 June 2016.,European Commission v Portuguese Republic.,not_specified
62014CJ0207,Approximation of laws,Slovenia,Case C-207/14,EU:C:2015:414,JaraÅ¡iÅ«nas,JÃ¤Ã¤skinen,Slovenia-Third Chamber,2014-04-25,2015-06-24,2015,2014.0,0,Judgment of the Court (Third Chamber) of 24 June 2015.,Hotel Sava Rogaška; Gostinstvo; turizem in storitve; d.o.o. v Republika Slovenija.,Request for a preliminary ruling from the Vrhovno sodišče Republike Slovenije.
62014CJ0207,Consumer protection,Slovenia,Case C-207/14,EU:C:2015:414,JaraÅ¡iÅ«nas,JÃ¤Ã¤skinen,Slovenia-Third Chamber,2014-04-25,2015-06-24,2015,2014.0,0,Judgment of the Court (Third Chamber) of 24 June 2015.,Hotel Sava Rogaška; Gostinstvo; turizem in storitve; d.o.o. v Republika Slovenija.,Request for a preliminary ruling from the Vrhovno sodišče Republike Slovenije.
